card_id,name_th,series,clan,local_image_path,image_url,status,bytes,error
G-BT06-051TH,"ฟลอรัลพาลาดิน, โฟลกัล",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\G-BT06\รอยัล_พาลาดิน\G-BT06-051TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-051TH.jpg?cardVersionSyncUpdateNo=251,skipped,229679,
G-BT06-104TH,"แอร์เอเลเมนทัล, ทวิตเทรุน",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เครย์เอเลเมนทัล,outputs\kk_cardfight_export\data\images\G-BT06\เครย์เอเลเมนทัล\G-BT06-104TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-104TH.jpg?cardVersionSyncUpdateNo=251,skipped,197708,
G-BT06-002TH,"ดอกรานังคูลัสที่เบ่งบานเต็มที่, อาร์ช่า",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-002TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-002TH.jpg?cardVersionSyncUpdateNo=251,skipped,245255,
G-BT06-010TH,"สาวน้อยบุปผาแห่งดอกคอร์นฟลาวเวอร์, อีเนส",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-010TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-010TH.jpg?cardVersionSyncUpdateNo=251,skipped,240771,
G-BT06-021TH,"สาวน้อยในอุดมคติ, ธูเรีย",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-021TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-021TH.jpg?cardVersionSyncUpdateNo=251,skipped,242385,
G-BT06-022TH,"สาวน้อยแห่งพายุกลีบซากุระ, ลิลก้า",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-022TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-022TH.jpg?cardVersionSyncUpdateNo=251,skipped,207748,
G-BT06-042TH,เรด・ลีฟ・ดราก้อน,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-042TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-042TH.jpg?cardVersionSyncUpdateNo=251,skipped,223936,
G-BT06-043TH,"สาวน้อยแห่งความบริสุทธิ์, คาทริน่า",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-043TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-043TH.jpg?cardVersionSyncUpdateNo=251,skipped,218478,
G-BT06-044TH,"สาวน้อยแห่งสวนท้อ, เอลมี่",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-044TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-044TH.jpg?cardVersionSyncUpdateNo=251,skipped,219137,
G-BT06-095TH,กรีนช็อต・เอลฟ์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-095TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-095TH.jpg?cardVersionSyncUpdateNo=251,skipped,209456,
G-BT06-096TH,เมเดน・ออฟ・ดามัสก์โรส,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-096TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-096TH.jpg?cardVersionSyncUpdateNo=251,skipped,210544,
G-BT06-097TH,ครอปเมคเกอร์・ดราก้อน,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-097TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-097TH.jpg?cardVersionSyncUpdateNo=251,skipped,194896,
G-BT06-098TH,แอฟ・ร็อกโกลี่,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-098TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-098TH.jpg?cardVersionSyncUpdateNo=251,skipped,204170,
G-BT06-099TH,ทอมบอย・เอลฟ์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-099TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-099TH.jpg?cardVersionSyncUpdateNo=251,skipped,203407,
G-BT06-100TH,เมเดน・ออฟ・แรมเบอร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-100TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-100TH.jpg?cardVersionSyncUpdateNo=251,skipped,173273,
G-BT06-101TH,เมเดน・ออฟ・นอยเซตต์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-101TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-101TH.jpg?cardVersionSyncUpdateNo=251,skipped,199900,
G-BT06-102TH,ซึคเคน・ดง,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-102TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-102TH.jpg?cardVersionSyncUpdateNo=251,skipped,156930,
G-BT06-103TH,"ภูตแห่งดอกคอสมอส, ลิซเบธ",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เนโอ เนคต้า,outputs\kk_cardfight_export\data\images\G-BT06\เนโอ_เนคต้า\G-BT06-103TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-103TH.jpg?cardVersionSyncUpdateNo=251,skipped,224927,
G-BT06-016TH,"ผู้ป่าวประกาศช่วงเวลาแห่งจุดจบ, เมฟิสโต้",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-016TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-016TH.jpg?cardVersionSyncUpdateNo=251,skipped,250244,
G-BT06-017TH,เครเซนต์มูน・จักเกอร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-017TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-017TH.jpg?cardVersionSyncUpdateNo=251,skipped,215140,
G-BT06-018TH,ฮูป・มาสเตอร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-018TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-018TH.jpg?cardVersionSyncUpdateNo=251,skipped,229040,
G-BT06-034TH,ฟลายอิ้ง・แมนติคอร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-034TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-034TH.jpg?cardVersionSyncUpdateNo=251,skipped,228094,
G-BT06-035TH,คิวตี้・พาราทรูปเปอร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-035TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-035TH.jpg?cardVersionSyncUpdateNo=251,skipped,237625,
G-BT06-036TH,แคทไนท์ผู้สวมรองเท้าบู๊ต,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-036TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-036TH.jpg?cardVersionSyncUpdateNo=251,skipped,209681,
G-BT06-079TH,อาร์ทิเรอรี่แมน,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-079TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-079TH.jpg?cardVersionSyncUpdateNo=251,skipped,187621,
G-BT06-080TH,ดรีมมิ่ง・เพกาซัส,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-080TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-080TH.jpg?cardVersionSyncUpdateNo=251,skipped,156368,
G-BT06-081TH,ซิกแนล・สเนคเทมเมอร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-081TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-081TH.jpg?cardVersionSyncUpdateNo=251,skipped,204353,
G-BT06-082TH,"ซิลเวอร์ทอร์น・แอสซิสแทนต์, ดิ๊กซี่",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,เพลมูน,outputs\kk_cardfight_export\data\images\G-BT06\เพลมูน\G-BT06-082TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-082TH.jpg?cardVersionSyncUpdateNo=251,skipped,197476,
G-BT06-008TH,"ราชาโจรสลัดหมอกมายา, ไนท์โรส",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-008TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-008TH.jpg?cardVersionSyncUpdateNo=251,skipped,254865,
G-BT06-009TH,"มังกรวิญญาณร้าย, แกสต์ดราก้อน",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-009TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-009TH.jpg?cardVersionSyncUpdateNo=251,skipped,191164,
G-BT06-019TH,"หมออาคมแห่งความเหนื่อยหน่าย, เนโกรเลซี่",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-019TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-019TH.jpg?cardVersionSyncUpdateNo=251,skipped,223010,
G-BT06-020TH,พายุหมุนพิฆาตจิน,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-020TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-020TH.jpg?cardVersionSyncUpdateNo=251,skipped,239914,
G-BT06-037TH,"ราชาผีน้อย, โอบาไดอา",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-037TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-037TH.jpg?cardVersionSyncUpdateNo=251,skipped,212512,
G-BT06-038TH,รูน・เชด,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-038TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-038TH.jpg?cardVersionSyncUpdateNo=251,skipped,202290,
G-BT06-039TH,ผีน้อยพี่น้องทอมมี่,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-039TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-039TH.jpg?cardVersionSyncUpdateNo=251,skipped,208497,
G-BT06-040TH,"หมออาคมแห่งผงกระดูก, เนโกรโบน",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-040TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-040TH.jpg?cardVersionSyncUpdateNo=251,skipped,209178,
G-BT06-041TH,แบนชีในห้องปิดตาย,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-041TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-041TH.jpg?cardVersionSyncUpdateNo=251,skipped,243973,
G-BT06-083TH,"หนึ่งคนแกร่งเท่าหนึ่งพัน, ไนท์สตอร์ม",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-083TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-083TH.jpg?cardVersionSyncUpdateNo=251,skipped,230630,
G-BT06-084TH,"มังกรอมตะเจ็ดคาบสมุทร, พริซันเนอร์・ดราก้อน",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-084TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-084TH.jpg?cardVersionSyncUpdateNo=251,skipped,224300,
G-BT06-085TH,"กัปตันไร้นิทรา, แบล็คกี๊ค",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-085TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-085TH.jpg?cardVersionSyncUpdateNo=251,skipped,214903,
G-BT06-086TH,"จอมดาบเจ็ดคาบสมุทร, สแลช・เชด",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-086TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-086TH.jpg?cardVersionSyncUpdateNo=251,skipped,194306,
G-BT06-087TH,พลปืนใหญ่โครงกระดูก,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-087TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-087TH.jpg?cardVersionSyncUpdateNo=251,skipped,190087,
G-BT06-088TH,"หมออาคมเจ็ดคาบสมุทร, เรสรูเลอร์",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-088TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-088TH.jpg?cardVersionSyncUpdateNo=251,skipped,192592,
G-BT06-089TH,"ต้นหนเจ็ดคาบสมุทร, ไนท์โครว",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-089TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-089TH.jpg?cardVersionSyncUpdateNo=251,skipped,217181,
G-BT06-090TH,ซอมบี้ผู้วิ่งนำไปก่อนเพื่อน,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-090TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-090TH.jpg?cardVersionSyncUpdateNo=251,skipped,212265,
G-BT06-091TH,"ลูกเรือฝึกหัดเจ็ดคาบสมุทร, ไนท์รันเนอร์",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-091TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-091TH.jpg?cardVersionSyncUpdateNo=251,skipped,217703,
G-BT06-092TH,"แอสซอลท์คอมมานด์, คาริเนียน",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-092TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-092TH.jpg?cardVersionSyncUpdateNo=251,skipped,210049,
G-BT06-093TH,ลูตติ้ง・คัตลาส,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-093TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-093TH.jpg?cardVersionSyncUpdateNo=251,skipped,181347,
G-BT06-094TH,ผีน้อยมิคและครอบครัว,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT06-094TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-094TH.jpg?cardVersionSyncUpdateNo=251,skipped,202458,
G-BT08-092TH,หน่วยจู่โจมโครงกระดูก,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,แกรนบลู,outputs\kk_cardfight_export\data\images\G-BT06\แกรนบลู\G-BT08-092TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT08-092TH.jpg?cardVersionSyncUpdateNo=251,skipped,191938,
G-BT06-006TH,"เมเทโอไคเซอร์, วิกเตอร์",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-006TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-006TH.jpg?cardVersionSyncUpdateNo=251,skipped,227663,
G-BT06-007TH,"เอ็กซ์ตรีมแบทเลอร์, ดันชาร์ก",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-007TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-007TH.jpg?cardVersionSyncUpdateNo=251,skipped,219072,
G-BT06-014TH,"เอ็กซ์ตรีมแบทเลอร์, เฮดสตรองก์แบทเทิล",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-014TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-014TH.jpg?cardVersionSyncUpdateNo=251,skipped,226155,
G-BT06-015TH,"เอ็กซ์ตรีมแบทเลอร์, เบรกพาส",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-015TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-015TH.jpg?cardVersionSyncUpdateNo=251,skipped,197863,
G-BT06-029TH,อัลติเมทไรเซอร์・กลอรี่แฮนด์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-029TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-029TH.jpg?cardVersionSyncUpdateNo=251,skipped,199879,
G-BT06-030TH,อัลติเมทไรเซอร์・สปีด-สตาร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-030TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-030TH.jpg?cardVersionSyncUpdateNo=251,skipped,190140,
G-BT06-031TH,"เอ็กซ์ตรีมแบทเลอร์, อาร์บาเรล",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-031TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-031TH.jpg?cardVersionSyncUpdateNo=251,skipped,229750,
G-BT06-032TH,"เอ็กซ์ตรีมแบทเลอร์, มัลยากี้",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-032TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-032TH.jpg?cardVersionSyncUpdateNo=251,skipped,223606,
G-BT06-033TH,"เอ็กซ์ตรีมแบทเลอร์, คาบุตรอน",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-033TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-033TH.jpg?cardVersionSyncUpdateNo=251,skipped,184200,
G-BT06-066TH,"ตัวแทนแห่งความยุติธรรม, คริสตัลเดวิล",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-066TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-066TH.jpg?cardVersionSyncUpdateNo=251,skipped,250353,
G-BT06-067TH,"สัตว์เทวะ, แจคเคิลลอร์ด",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-067TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-067TH.jpg?cardVersionSyncUpdateNo=251,skipped,227337,
G-BT06-068TH,บิวตี้เฟซ・นาร์ซิส,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-068TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-068TH.jpg?cardVersionSyncUpdateNo=251,skipped,213668,
G-BT06-069TH,มาสเตอร์・คุงฟู,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-069TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-069TH.jpg?cardVersionSyncUpdateNo=251,skipped,193354,
G-BT06-070TH,คูมาร์・เดอะ・เดสทรอยเยอร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-070TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-070TH.jpg?cardVersionSyncUpdateNo=251,skipped,223710,
G-BT06-071TH,ชิโนบิไรเซอร์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-071TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-071TH.jpg?cardVersionSyncUpdateNo=251,skipped,210197,
G-BT06-072TH,"สัตว์เทวะ, ฮอร์นเดดฮัลค์",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-072TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-072TH.jpg?cardVersionSyncUpdateNo=251,skipped,206142,
G-BT06-073TH,ราชดำเนิน・คิด,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-073TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-073TH.jpg?cardVersionSyncUpdateNo=251,skipped,210425,
G-BT06-074TH,เทอร์โบไรเซอร์・คัสตอม,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-074TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-074TH.jpg?cardVersionSyncUpdateNo=251,skipped,179396,
G-BT06-075TH,โทเทม・บราเธอร์ส,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-075TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-075TH.jpg?cardVersionSyncUpdateNo=251,skipped,191985,
G-BT06-076TH,เทรนนิ่ง・เธอราพิสต์,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-076TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-076TH.jpg?cardVersionSyncUpdateNo=251,skipped,188884,
G-BT06-077TH,"สัตว์เทวะ, เกรทอีทเตอร์",[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-077TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-077TH.jpg?cardVersionSyncUpdateNo=251,skipped,215210,
G-BT06-078TH,เพอร์เฟคต์・เรเฟอรี 2.99,[G-BT06] VG-G-BT06 : Transcension of Blade and Blossom,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\G-BT06\โนว่า_เกรปเปอร์\G-BT06-078TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT06-078TH.jpg?cardVersionSyncUpdateNo=251,skipped,171269,
G-BT07-002TH,"มังกรจักรพรรดิผู้พิชิตสวรรค์, ดีฟีต แฟลร์・ดราก้อน",[G-BT07] VG-G-BT07 : Glorious Bravery of Radiant Sword,คาเงโร่,outputs\kk_cardfight_export\data\images\G-BT07\คาเงโร่\G-BT07-002TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT07-002TH.jpg?cardVersionSyncUpdateNo=251,skipped,236085,
G-BT07-005TH,"มังกรจักรพรรดิผู้พิชิตสวรรค์, ดราโกนิค・เบลดมาสเตอร์ ""ไทเท็น""",[G-BT07] VG-G-BT07 : Glorious Bravery of Radiant Sword,คาเงโร่,outputs\kk_cardfight_export\data\images\G-BT07\คาเงโร่\G-BT07-005TH.jpg,https://files.kkcardfight.com/cards/vgth/G-BT07-005TH.jpg?cardVersionSyncUpdateNo=251,skipped,247222,
